0.045,1.92319858148479e-08
0.135,1.92637420862836e-08
0.225,1.93415719013752e-08
0.315,1.94538112300136e-08
0.405,1.96299115642155e-08
0.495,1.98250312537172e-08
0.585,2.00403610182582e-08
0.675,2.03207134902098e-08
0.765,2.06669919260146e-08
0.855,2.10545464499915e-08
0.945,2.14580753421244e-08
1.035,2.18848598464133e-08
1.125,2.23955193956966e-08
1.215,2.29923524313861e-08
1.305,2.36309636383812e-08
1.395,2.42786214186212e-08
1.485,2.49925777555725e-08
1.575,2.57801267386773e-08
1.665,2.66474399760778e-08
1.755,2.7573488034782e-08
1.845,2.8513309876727e-08
1.935,2.95782780970546e-08
2.025,3.06828100854191e-08
2.115,3.18289640642746e-08
2.205,3.30895731668158e-08
2.295,3.44692950696497e-08
2.385,3.59912596398814e-08
2.475,3.75154437421538e-08
2.565,3.90797495245394e-08
2.655,4.08251716810577e-08
2.745,4.26426907695058e-08
2.835,4.46335794373813e-08
2.925,4.67193861629198e-08
3.015,4.89339014770455e-08
3.105,5.13040748866854e-08
3.195,5.37142757251426e-08
3.285,5.62920568242756e-08
3.375,5.89779589916967e-08
3.465,6.19769604999297e-08
3.555,6.51394606688549e-08
3.645,6.83346195390553e-08
3.735,7.1768308588049e-08
3.825,7.54319127213996e-08
3.915,7.94201226636038e-08
4.005,8.35282429734184e-08
4.095,8.77411493433614e-08
4.185,9.22564187585731e-08
4.275,9.70123181146468e-08
4.365,1.02138369426325e-07
4.455,1.07467457221149e-07
4.545,1.13322039668727e-07
4.635,1.1940518114662e-07
4.725,1.25498762958382e-07
4.815,1.32166544713596e-07
4.905,1.39059600528141e-07
4.995,1.46632115492389e-07
5.085,1.54417170783494e-07
5.175,1.62503697457789e-07
5.265,1.71046440568803e-07
5.355,1.79949933341466e-07
5.445,1.89618506679135e-07
5.535,1.99527665069144e-07
5.625,2.09903838054121e-07
5.715,2.20630991120553e-07
5.805,2.31681041134916e-07
5.895,2.43616517073021e-07
5.985,2.55727542969379e-07
6.075,2.68361750495684e-07
6.165,2.81647913616009e-07
6.255,2.95226041739705e-07
6.345,3.09117973435873e-07
6.435,3.23313874356708e-07
6.525,3.38635061027456e-07
6.615,3.544066996388e-07
6.705,3.70595040062024e-07
6.795,3.86761055707954e-07
6.885,4.03450912838334e-07
6.975,4.21006940042663e-07
7.065,4.38482166988776e-07
7.155,4.56511613756652e-07
7.245,4.75176775481048e-07
7.335,4.94246888162164e-07
7.425,5.1386770727322e-07
7.515,5.33384067821045e-07
7.605,5.54129460809217e-07
7.695,5.74866584042003e-07
7.785,5.95581654502635e-07
7.875,6.1692115965191e-07
7.965,6.37872975345281e-07
8.055,6.60233247090739e-07
8.145,6.82788595935852e-07
8.235,7.05188165847202e-07
8.325,7.28021435731115e-07
8.415,7.51182406181512e-07
8.505,7.75050148976205e-07
8.595,7.98515202429536e-07
8.685,8.22075233935234e-07
