0.045,2.91668824041231e-08
0.135,2.9185344260155e-08
0.225,2.92306145475495e-08
0.315,2.929589533605e-08
0.405,2.9398265269359e-08
0.495,2.95119769685511e-08
0.585,2.96373402313749e-08
0.675,2.98011209881411e-08
0.765,3.00033583435662e-08
0.855,3.02294430608062e-08
0.945,3.0467084998217e-08
1.035,3.07156505762447e-08
1.125,3.10181651528745e-08
1.215,3.13687680979782e-08
1.305,3.17472964227555e-08
1.395,3.21346650001966e-08
1.485,3.25592416431562e-08
1.575,3.30359254896522e-08
1.665,3.35582522542031e-08
1.755,3.41278453163218e-08
1.845,3.47057272310443e-08
1.935,3.5377494447068e-08
2.025,3.60681580124017e-08
2.115,3.67954247752085e-08
2.205,3.76365750470238e-08
2.295,3.85216221113231e-08
2.385,3.95672248740844e-08
2.475,4.06138709363808e-08
2.565,4.17179691552029e-08
2.655,4.30056331525132e-08
2.745,4.43532238146935e-08
2.835,4.59270670885772e-08
2.925,4.75241778001122e-08
3.015,4.94754273984216e-08
3.105,5.15544711724373e-08
3.195,5.36350506961605e-08
3.285,5.62875526722645e-08
3.375,5.88931286871553e-08
3.465,6.2310588114235e-08
3.555,6.58473465529236e-08
3.645,6.96813112287377e-08
3.735,7.44878216414021e-08
3.825,7.9581430290507e-08
3.915,8.60457753022015e-08
4.005,9.28360661031538e-08
4.095,1.00669334131314e-07
4.185,1.10113476226697e-07
4.275,1.20829769860874e-07
4.365,1.34378263915841e-07
4.455,1.49754718527744e-07
4.545,1.70543586808508e-07
4.635,1.96553234234464e-07
4.725,2.23958214705106e-07
4.815,2.532031050018e-07
4.905,2.70760957106885e-07
4.995,3.22723633535237e-07
5.085,3.42168667201676e-07
5.175,3.6554465869541e-07
5.265,4.06027322114268e-07
5.355,4.46875397834765e-07
5.445,4.89214633830907e-07
5.535,5.29131952179313e-07
5.625,5.6915674179944e-07
5.715,6.07944309108631e-07
5.805,6.45526549925322e-07
5.895,6.84142144964238e-07
5.985,7.21023030420652e-07
6.075,7.5780636529169e-07
6.165,7.94202144473455e-07
6.255,8.29645198038739e-07
6.345,8.64444280226973e-07
6.435,8.98070956147523e-07
6.525,9.33092155434682e-07
6.615,9.67259418117615e-07
6.705,1.00099880360091e-06
6.795,1.0332398403124e-06
6.885,1.06525784992113e-06
6.975,1.09772233062199e-06
7.065,1.12857500513873e-06
7.155,1.15953315388493e-06
7.245,1.19030088015856e-06
7.335,1.22062212070899e-06
7.425,1.2509706434963e-06
7.515,1.2799688307501e-06
7.605,1.31002750509435e-06
7.695,1.33901168278646e-06
7.785,1.36714588190595e-06
7.875,1.39543253022378e-06
7.965,1.4222546685262e-06
8.055,1.45035263364863e-06
8.145,1.47782391405208e-06
8.235,1.50446974772371e-06
8.325,1.53099624829587e-06
8.415,1.5572258896547e-06
8.505,1.58379242607661e-06
8.595,1.60922471850268e-06
8.685,1.63429941259023e-06
8.775,1.65975769528074e-06
8.865,1.68468045072285e-06
8.955,1.70962684524195e-06
9.045,1.73389459737235e-06
9.135,1.75829580763887e-06
9.225,1.78262282579387e-06
9.315,1.80583070915661e-06
9.405,1.82911900074106e-06
9.495,1.85223651515845e-06
9.585,1.8755360524907e-06
9.675,1.89862800136913e-06
9.765,1.9209369366132e-06
9.855,1.94294070878454e-06
9.945,1.96506976140626e-06
10.035,1.98708809253855e-06
10.125,2.00880643615423e-06
10.215,2.0304569627082e-06
10.305,2.051958926738e-06
10.395,2.07345067405179e-06
10.485,2.0939353066574e-06
10.575,2.11449017705446e-06
10.665,2.13530753108887e-06
10.755,2.15574253576946e-06
10.845,2.1759724737136e-06
10.935,2.19544078238413e-06
11.025,2.21508932039618e-06
11.115,2.23535528598599e-06
11.205,2.25497587024338e-06
11.295,2.27438805062293e-06
11.385,2.29305022852192e-06
11.475,2.31193369086241e-06
11.565,2.33109024977769e-06
11.655,2.34958882213479e-06
11.745,2.36828552217072e-06
11.835,2.38655300688883e-06
11.925,2.40506985642401e-06
12.015,2.42343054334229e-06
12.105,2.44095211443847e-06
12.195,2.45878975579109e-06
12.285,2.47651165088731e-06
12.375,2.49409682140598e-06
12.465,2.51132631505949e-06
12.555,2.52827341704592e-06
12.645,2.54553650044544e-06
12.735,2.56246849111551e-06
12.825,2.57922550900971e-06
12.915,2.59592472264623e-06
13.005,2.61283983488284e-06
13.095,2.6293239530268e-06
13.185,2.64560421752793e-06
13.275,2.66159030821822e-06
13.365,2.67771399885451e-06
13.455,2.6939377937754e-06
13.545,2.70961621934812e-06
13.635,2.72506164169856e-06
13.725,2.74061381467996e-06
13.815,2.75601379572586e-06
13.905,2.77155327300284e-06
13.995,2.78681497176391e-06
14.085,2.80194608904218e-06
14.175,2.81710033786611e-06
14.265,2.83192074820559e-06
14.355,2.84657374410619e-06
14.445,2.8610542996494e-06
14.535,2.87600065184349e-06
14.625,2.89068775251805e-06
14.715,2.90496915568033e-06
14.805,2.91911994670891e-06
14.895,2.9332072920293e-06
14.985,2.94753248353742e-06
15.075,2.96145635582475e-06
15.165,2.97520215278937e-06
15.255,2.98905307816762e-06
15.345,3.00292469138362e-06
15.435,3.01639557650853e-06
15.525,3.02971021160079e-06
15.615,3.04324815226193e-06
15.705,3.05664752866454e-06
15.795,3.06991160080353e-06
15.885,3.08289380164032e-06
15.975,3.09567709474578e-06
16.065,3.10874151791919e-06
16.155,3.12170666264444e-06
16.245,3.13440355100599e-06
16.335,3.14705177343347e-06
16.425,3.1597195158722e-06
16.515,3.17254569214617e-06
16.605,3.18477039392964e-06
16.695,3.19699001670858e-06
16.785,3.20945428088509e-06
16.875,3.22162479025786e-06
16.965,3.23389091745957e-06
17.055,3.24571924642549e-06
17.145,3.2576257684816e-06
17.235,3.26945703583805e-06
17.325,3.28113111107894e-06
17.415,3.29308609636125e-06
17.505,3.30466785572761e-06
17.595,3.3162733313847e-06
17.685,3.32780781687891e-06
17.775,3.33903610251284e-06
17.865,3.35051043625211e-06
17.955,3.36155746339493e-06
18.045,3.37306020293465e-06
18.135,3.38403284000033e-06
18.225,3.39484732161415e-06
18.315,3.4059289600298e-06
18.405,3.41684425639308e-06
18.495,3.42781336892148e-06
18.585,3.43849650603994e-06
18.675,3.44903901437726e-06
18.765,3.4598667180874e-06
18.855,3.47029652549206e-06
18.945,3.48072279283389e-06
19.035,3.49110611863955e-06
19.125,3.50158818222859e-06
19.215,3.51191937661746e-06
19.305,3.52214292626908e-06
19.395,3.5321243819241e-06
19.485,3.54219177548838e-06
19.575,3.55237534700081e-06
19.665,3.56221062469854e-06
19.755,3.57220396753697e-06
19.845,3.58207090988191e-06
19.935,3.59174487618238e-06
20.025,3.60162266164265e-06
20.115,3.61112980755153e-06
20.205,3.62085419768596e-06
20.295,3.63026639595904e-06
20.385,3.63965537570925e-06
20.475,3.64905396503167e-06
20.565,3.65835129026704e-06
20.655,3.66795355699252e-06
20.745,3.6770857156455e-06
20.835,3.6861397913307e-06
20.925,3.69514393437522e-06
21.015,3.70416104666768e-06
21.105,3.713418591011e-06
21.195,3.72216888633971e-06
21.285,3.73105765030448e-06
21.375,3.73994863531922e-06
21.465,3.74862560837006e-06
21.555,3.75737786077727e-06
21.645,3.76584437728251e-06
21.735,3.77473936880299e-06
21.825,3.78327109022171e-06
21.915,3.79168377557787e-06
22.005,3.80043204724545e-06
22.095,3.80842456501851e-06
22.185,3.81719727058001e-06
22.275,3.82529392405478e-06
22.365,3.83349032284918e-06
22.455,3.84160378341654e-06
22.545,3.84962642899919e-06
22.635,3.85792161686649e-06
22.725,3.86561476935353e-06
22.815,3.87378226651604e-06
22.905,3.88172387320947e-06
22.995,3.88961280121617e-06
23.085,3.897514871453e-06
23.175,3.90512157685086e-06
23.265,3.91306250867287e-06
23.355,3.92063361438273e-06
23.445,3.92830556504419e-06
23.535,3.93584795456797e-06
23.625,3.94333414544449e-06
23.715,3.95096547567381e-06
23.805,3.958314520126e-06
23.895,3.96569366449747e-06
23.985,3.97304434425367e-06
24.075,3.98031869111635e-06
24.165,3.98767189751021e-06
24.255,3.99478231367337e-06
24.345,4.00207921653675e-06
24.435,4.0089277328428e-06
24.525,4.01633728924329e-06
24.615,4.02314061549382e-06
24.705,4.03015763147253e-06
24.795,4.037220159822e-06
24.885,4.04399774746802e-06
24.975,4.05088428637698e-06
25.065,4.05756837193307e-06
25.155,4.06422414527183e-06
25.245,4.07145793111663e-06
25.335,4.07756109131893e-06
25.425,4.08465832299407e-06
25.515,4.09071663557972e-06
25.605,4.09752575059956e-06
25.695,4.10423006575102e-06
25.785,4.11011190145994e-06
25.875,4.11733798407397e-06
25.965,4.12308438009102e-06
26.055,4.13010582302692e-06
26.145,4.13568807579899e-06
26.235,4.14192626420732e-06
26.325,4.14865267498967e-06
26.415,4.15450404377133e-06
26.505,4.16066261937793e-06
26.595,4.16688807697368e-06
26.685,4.17264690251295e-06
26.775,4.17927851099307e-06
26.865,4.1846386984158e-06
26.955,4.19108068044664e-06
27.045,4.19639849529877e-06
27.135,4.20243513330889e-06
27.225,4.20817570499291e-06
27.315,4.21405068342577e-06
27.405,4.21974298778084e-06
27.495,4.22566985277572e-06
27.585,4.23114065162462e-06
27.675,4.23686218396229e-06
27.765,4.24186509139859e-06
27.855,4.2482700134914e-06
27.945,4.25330027863417e-06
28.035,4.25904940212913e-06
28.125,4.26431110926047e-06
28.215,4.26967170806568e-06
28.305,4.27520804178977e-06
28.395,4.28036333579139e-06
28.485,4.28582207820747e-06
28.575,4.2908876917559e-06
28.665,4.29644200414162e-06
28.755,4.30125660682022e-06
28.845,4.30645866517523e-06
28.935,4.31154593284838e-06
29.025,4.31690108910153e-06
29.115,4.32183097872373e-06
29.205,4.32662183798448e-06
29.295,4.33145755568312e-06
29.385,4.33674609282426e-06
29.475,4.34115706322716e-06
29.565,4.34701184248013e-06
29.655,4.35100685888873e-06
29.745,4.35641723497244e-06
29.835,4.36071985727034e-06
29.925,4.3654910986032e-06
30.015,4.37012441242367e-06
30.105,4.37484202020878e-06
30.195,4.37987954015639e-06
30.285,4.38391361418939e-06
30.375,4.38853679520435e-06
30.465,4.39351296642826e-06
30.555,4.39773142578015e-06
30.645,4.40214621267194e-06
30.735,4.40669267578996e-06
30.825,4.41075196028556e-06
30.915,4.41562236870922e-06
31.005,4.41923257295826e-06
31.095,4.42464609085006e-06
31.185,4.42794611105664e-06
31.275,4.43283421696863e-06
31.365,4.4367935988417e-06
31.455,4.44067887310522e-06
31.545,4.44523442558078e-06
31.635,4.4491055040178e-06
31.725,4.45347020952887e-06
31.815,4.45734726640806e-06
31.905,4.46090041864063e-06
31.995,4.46592460325619e-06
32.085,4.46912431546599e-06
32.175,4.47349324889717e-06
32.265,4.4768523760782e-06
32.355,4.48108487349918e-06
32.445,4.48520484925324e-06
32.535,4.48833864607264e-06
32.625,4.49286455878281e-06
32.715,4.49580877781181e-06
32.805,4.50008698379329e-06
32.895,4.50358554751291e-06
32.985,4.50691893429745e-06
33.075,4.51125276190781e-06
33.165,4.51444995666066e-06
33.255,4.51842178839939e-06
33.345,4.52178394105186e-06
33.435,4.52501962266447e-06
33.525,4.52882924373834e-06
33.615,4.53189937294533e-06
33.705,4.53606841157641e-06
33.795,4.53853088189457e-06
33.885,4.54257687364405e-06
33.975,4.5457110910788e-06
34.065,4.54879291407216e-06
34.155,4.55301770556708e-06
34.245,4.55513379207583e-06
34.335,4.55921175660126e-06
34.425,4.56197305354908e-06
34.515,4.56514011583767e-06
34.605,4.56851526999168e-06
34.695,4.57126818957235e-06
34.785,4.57522592187036e-06
34.875,4.57764689623514e-06
34.965,4.58084912743393e-06
35.055,4.58396606771647e-06
35.145,4.5861755053477e-06
35.235,4.59069530667075e-06
35.325,4.59214173338905e-06
35.415,4.59621626193979e-06
35.505,4.59832352892585e-06
35.595,4.60102722011165e-06
35.685,4.60482717123607e-06
35.775,4.60646660620869e-06
35.865,4.61059712333188e-06
35.955,4.61229955899844e-06
36.045,4.6151111624474e-06
36.135,4.62688881637293e-06
36.225,4.63246353754049e-06
36.315,4.63935517062634e-06
36.405,4.64311639215757e-06
36.495,4.6483268218314e-06
36.585,4.6525253464971e-06
36.675,4.65640938752494e-06
36.765,4.6618577642488e-06
36.855,4.66584955718123e-06
36.945,4.66980031680935e-06
37.035,4.67342817731983e-06
37.125,4.6775576942154e-06
37.215,4.68097499246848e-06
37.305,4.68482711064326e-06
37.395,4.68846042760893e-06
37.485,4.6927567879822e-06
37.575,4.69597934988396e-06
37.665,4.69971217012874e-06
37.755,4.70161949618609e-06
37.845,4.70651546453548e-06
37.935,4.70934358228983e-06
38.025,4.71331448042626e-06
38.115,4.71603825606628e-06
38.205,4.71910882970796e-06
38.295,4.72297014630334e-06
38.385,4.72564060532493e-06
38.475,4.7290877468067e-06
38.565,4.73146823525187e-06
38.655,4.73521479123567e-06
38.745,4.73808734966846e-06
38.835,4.74106167838376e-06
38.925,4.74360273655078e-06
39.015,4.74665288062709e-06
39.105,4.75001040106691e-06
39.195,4.75269825287994e-06
39.285,4.75477537390843e-06
39.375,4.75829375505855e-06
39.465,4.76097176764285e-06
39.555,4.7640789264016e-06
39.645,4.76579401095912e-06
39.735,4.76912137525059e-06
39.825,4.77144236570628e-06
39.915,4.77448817165561e-06
40.005,4.77668998281429e-06
40.095,4.77918998901052e-06
40.185,4.78203017588998e-06
40.275,4.78421787846932e-06
40.365,4.78671159923626e-06
40.455,4.78947219086872e-06
40.545,4.79148742885009e-06
40.635,4.79400766633258e-06
40.725,4.79620413751464e-06
40.815,4.799068187287e-06
40.905,4.80112522527018e-06
40.995,4.80324575044476e-06
41.085,4.80543336328474e-06
41.175,4.8080878225956e-06
41.265,4.81015253501972e-06
41.355,4.8122326276362e-06
41.445,4.81400939943305e-06
41.535,4.81697281786705e-06
41.625,4.81852295667009e-06
41.715,4.82083804330354e-06
