0.045,9.82759008206788e-09
0.135,9.83904518473707e-09
0.225,9.8671350692778e-09
0.315,9.90769075293555e-09
0.405,9.97142895323674e-09
0.495,1.00422840972403e-08
0.585,1.01205485228327e-08
0.675,1.02229552866014e-08
0.765,1.03497106004149e-08
0.855,1.04927625596474e-08
0.945,1.06421580169089e-08
1.035,1.08008491716294e-08
1.125,1.09931092043449e-08
1.215,1.12186989755515e-08
1.305,1.14626130452506e-08
1.395,1.17136288490561e-08
1.485,1.19922437263161e-08
1.575,1.23042202851297e-08
1.665,1.26527190605056e-08
1.755,1.30326183749091e-08
1.845,1.34234816358321e-08
1.935,1.38787310633638e-08
2.025,1.43578084156703e-08
2.115,1.48673297557894e-08
2.205,1.54525227342384e-08
2.295,1.60957894151239e-08
2.385,1.68475356883319e-08
2.475,1.76214443242243e-08
2.565,1.84497787629501e-08
2.655,1.9420149270299e-08
2.745,2.04725020292938e-08
2.835,2.17035308803943e-08
2.925,2.30344462378521e-08
3.015,2.46021102446643e-08
3.105,2.63623316793841e-08
3.195,2.82447962407977e-08
3.285,3.05325205098141e-08
3.375,3.30169971017818e-08
3.465,3.61760716230291e-08
3.555,3.97546026859286e-08
3.645,4.37655395189456e-08
3.735,4.87374936472153e-08
3.825,5.45336342924927e-08
3.915,6.1895616864205e-08
4.005,7.035794584707e-08
4.095,8.03999719565361e-08
4.185,9.28706814049749e-08
4.275,1.0787397759424e-07
4.365,1.26877664840921e-07
4.455,1.49387205270025e-07
4.545,1.78238586950851e-07
4.635,2.12481935655183e-07
4.725,2.49131595870315e-07
4.815,2.87850483615417e-07
4.905,3.12511088649553e-07
4.995,3.6666978651396e-07
5.085,4.05674767045661e-07
5.175,4.39834537854731e-07
5.265,4.91957877712378e-07
5.355,5.44867441266623e-07
5.445,5.98686246505025e-07
5.535,6.50505556682231e-07
5.625,7.01599632483964e-07
5.715,7.51318679613532e-07
5.805,7.99776283197227e-07
5.895,8.48900934874333e-07
5.985,8.96381328525681e-07
6.075,9.43148443271861e-07
6.165,9.89872967961532e-07
6.255,1.03535483842678e-06
6.345,1.0794850020691e-06
6.435,1.12273079911667e-06
6.525,1.16713024964924e-06
6.615,1.21091405515242e-06
6.705,1.25383011570992e-06
6.795,1.29487324956859e-06
6.885,1.33565059705309e-06
6.975,1.37677337758355e-06
7.065,1.41621296079391e-06
7.155,1.45533852839284e-06
7.245,1.49444815282704e-06
7.335,1.53302682357178e-06
7.425,1.57122122310158e-06
7.515,1.60813230135865e-06
7.605,1.64599667097747e-06
7.695,1.6826665701408e-06
7.785,1.71827519909449e-06
7.875,1.75376836384239e-06
7.965,1.78778576505362e-06
8.055,1.82299440133578e-06
8.145,1.85758901253138e-06
8.235,1.89107394401058e-06
8.325,1.92437661979008e-06
8.415,1.95736495703147e-06
8.505,1.99051951628763e-06
8.595,2.02242484933621e-06
8.685,2.05377353112236e-06
8.775,2.08553250320014e-06
8.865,2.11673994890195e-06
8.955,2.14773002764265e-06
9.045,2.17799824400655e-06
9.135,2.20834009117912e-06
9.225,2.23848284766937e-06
9.315,2.26735638326007e-06
9.405,2.29616740199034e-06
9.495,2.32487961068522e-06
9.585,2.35360437134245e-06
9.675,2.38215766224861e-06
9.765,2.40972919803263e-06
9.855,2.43672816695683e-06
9.945,2.46396801122608e-06
10.035,2.49103024074195e-06
10.125,2.51778538847804e-06
10.215,2.54414525783073e-06
10.305,2.57057589115979e-06
10.395,2.59678826798042e-06
10.485,2.62180456907447e-06
10.575,2.64684804638944e-06
10.665,2.67217706261954e-06
10.755,2.69707201903291e-06
10.845,2.72156606478225e-06
10.935,2.74519270096102e-06
11.025,2.76900481741016e-06
11.115,2.79346602832415e-06
11.205,2.81721810629431e-06
11.295,2.84046536953912e-06
11.385,2.86300869014444e-06
11.475,2.88566288931714e-06
11.565,2.90862928646425e-06
11.655,2.93088989086876e-06
11.745,2.95307996887505e-06
11.835,2.9749782982971e-06
11.925,2.99702103337274e-06
12.015,3.01889190683616e-06
12.105,3.03976761608014e-06
12.195,3.06076343372123e-06
12.285,3.08185553859984e-06
12.375,3.10259456021417e-06
12.465,3.12294588383192e-06
12.555,3.14298407199846e-06
12.645,3.16311892555012e-06
12.735,3.18310981212954e-06
12.825,3.20270050701201e-06
12.915,3.22220133646529e-06
13.005,3.24196055547838e-06
13.095,3.26129814354078e-06
13.185,3.28013739870973e-06
13.275,3.29871945283311e-06
13.365,3.31742211798319e-06
13.455,3.336129943401e-06
13.545,3.35432507893495e-06
13.635,3.37213022892665e-06
13.725,3.38995158118123e-06
13.815,3.4076881693874e-06
13.905,3.42547597214811e-06
13.995,3.44294956137195e-06
14.085,3.46022372116385e-06
14.175,3.47747799184171e-06
14.265,3.49439346159827e-06
14.355,3.51091088812074e-06
14.445,3.52741634386338e-06
14.535,3.54425865307913e-06
14.625,3.56084355544724e-06
14.715,3.57693759262689e-06
14.805,3.59278902489634e-06
14.895,3.60859933396732e-06
14.985,3.62459938023835e-06
15.075,3.64018781025047e-06
15.165,3.65543514021453e-06
15.255,3.67092311641073e-06
15.345,3.68621424306201e-06
15.435,3.70116092188515e-06
15.525,3.71593852419865e-06
15.615,3.73080295790082e-06
15.705,3.74559533676744e-06
15.795,3.76004431306894e-06
15.885,3.77426737536174e-06
15.975,3.78829397107239e-06
16.065,3.80248933027129e-06
16.155,3.81663306711026e-06
16.245,3.83041639741595e-06
16.335,3.84404681587203e-06
16.425,3.85779187779688e-06
16.515,3.87156426813005e-06
16.605,3.88476129761299e-06
16.695,3.8978459762376e-06
16.785,3.91112928808596e-06
16.875,3.92424783415297e-06
16.965,3.93715922838028e-06
17.055,3.94983265679571e-06
17.145,3.96239317108461e-06
17.235,3.97494980748051e-06
17.325,3.98733775873927e-06
17.415,3.99971445633597e-06
17.505,4.01201647854477e-06
17.595,4.02407322827209e-06
17.685,4.03611764067543e-06
17.775,4.04800230105245e-06
17.865,4.05975105597843e-06
17.955,4.07137884823879e-06
18.045,4.0830398501853e-06
18.135,4.09448156918681e-06
18.225,4.10562683849295e-06
18.315,4.11694792666982e-06
18.405,4.12821137163223e-06
18.495,4.13932572055396e-06
18.585,4.15024443961967e-06
18.675,4.16101521802944e-06
18.765,4.17179424491969e-06
18.855,4.1824795464384e-06
18.945,4.19293291940076e-06
19.035,4.20344982599375e-06
